customer_first_name,supplier_name,quantity,product_name,customer_email,product_id,line_total,unit_price,customer_last_name,supplier_country,customer_region_head,product_category,customer_phone,order_id,customer_loyalty_tier,customer_country,payment_method,category_tax_rate,order_status,order_date,customer_region,customer_id,customer_city
Тетяна,Омега-Volt ТОВ,6,VoltBrands Канцтовари Max5,client14243@example.com,719,89368.08,14894.68,Бойко,Чехія,Новак П. Я.,Канцтовари,+380529096465,171,Bronze,Угорщина,Накладений платіж,0.2,Доставлено,2023-03-28,Центральна Європа,14243,Будапешт
Тетяна,Партнер-Grand ТОВ,4,AeroTrade Фотоапарати Air73,client14243@example.com,1839,38077.16,9519.29,Бойко,Китай,Новак П. Я.,Фотоапарати,+380529096465,171,Bronze,Угорщина,Накладений платіж,0.2,Доставлено,2023-03-28,Центральна Європа,14243,Будапешт
Тетяна,Меркурій-Vita ТОВ,2,LuxCore Зоотовари Lite99,client14243@example.com,930,56419.14,28209.57,Бойко,Туреччина,Новак П. Я.,Зоотовари,+380529096465,171,Bronze,Угорщина,Накладений платіж,0.2,Доставлено,2023-03-28,Центральна Європа,14243,Будапешт
Тетяна,Трейд-Zen ТОВ,5,ProHub Продукти Air17,client14243@example.com,99,208744.45,41748.89,Бойко,Китай,Новак П. Я.,Продукти,+380529096465,171,Bronze,Угорщина,Накладений платіж,0.07,Доставлено,2023-03-28,Центральна Європа,14243,Будапешт
Тетяна,Опт-Solar ТОВ,3,UltraCore Іграшки Pro2,client14243@example.com,1402,13358.13,4452.71,Бойко,Німеччина,Новак П. Я.,Іграшки,+380529096465,171,Bronze,Угорщина,Накладений платіж,0.2,Доставлено,2023-03-28,Центральна Європа,14243,Будапешт
Андрій,Імпорт-Apex ТОВ,2,LuxCraft Холодильники Air34,client14868@example.com,2266,43061.38,21530.69,Кузьменко,Туреччина,Шмідт Г. К.,Холодильники,+380995183363,172,Silver,Німеччина,Готівка,0.2,Створено,2024-02-25,Західна Європа,14868,Гамбург
Олександр,Омега-Solar ТОВ,6,ZenBrands Аудіотехніка S26,client11893@example.com,2680,249902.76,41650.46,Ткаченко,Південна Корея,Ліндберг Е. С.,Аудіотехніка,+380559483280,173,Bronze,Швеція,Google Pay,0.2,Повернено,2023-07-03,Північна Європа,11893,Гетеборг
Олександр,Європром-Ultra ТОВ,1,VoltCore Фотоапарати S61,client11893@example.com,1906,42174.48,42174.48,Ткаченко,Німеччина,Ліндберг Е. С.,Фотоапарати,+380559483280,173,Bronze,Швеція,Google Pay,0.2,Повернено,2023-07-03,Північна Європа,11893,Гетеборг
Олександр,Імпорт-Tech ТОВ,1,SolarOne Іграшки X48,client11893@example.com,3530,11667.94,11667.94,Ткаченко,Польща,Ліндберг Е. С.,Іграшки,+380559483280,173,Bronze,Швеція,Google Pay,0.2,Повернено,2023-07-03,Північна Європа,11893,Гетеборг
Світлана,Опт-Apex ТОВ #59,6,AeroWave Пральні машини X64,client11192@example.com,66,229801.98,38300.33,Кравченко,Південна Корея,Ліндберг Е. С.,Пральні машини,+380992440226,174,Bronze,Швеція,Apple Pay,0.2,Доставлено,2023-03-18,Північна Європа,11192,Гетеборг
Світлана,Омега-Solar ТОВ,7,NeoGear Іграшки Air14,client11192@example.com,3925,103438.23,14776.89,Кравченко,Південна Корея,Ліндберг Е. С.,Іграшки,+380992440226,174,Bronze,Швеція,Apple Pay,0.2,Доставлено,2023-03-18,Північна Європа,11192,Гетеборг
Світлана,Глобал-Neo ТОВ,3,VoltSoft Взуття Max65,client11192@example.com,3353,34991.25,11663.75,Кравченко,США,Ліндберг Е. С.,Взуття,+380992440226,174,Bronze,Швеція,Apple Pay,0.2,Доставлено,2023-03-18,Північна Європа,11192,Гетеборг
Світлана,Омега-Max ТОВ,4,ZenPoint Аудіотехніка X41,client11192@example.com,1802,75051.28,18762.82,Кравченко,Чехія,Ліндберг Е. С.,Аудіотехніка,+380992440226,174,Bronze,Швеція,Apple Pay,0.2,Доставлено,2023-03-18,Північна Європа,11192,Гетеборг
Світлана,Опт-Apex ТОВ #59,2,TechLab Іграшки Air99,client11192@example.com,839,59342.68,29671.34,Кравченко,Південна Корея,Ліндберг Е. С.,Іграшки,+380992440226,174,Bronze,Швеція,Apple Pay,0.2,Доставлено,2023-03-18,Північна Європа,11192,Гетеборг
Назар,Імпорт-Star ТОВ,7,ProGear Іграшки Max55,client12769@example.com,1089,231965.16,33137.88,Кузьменко,Південна Корея,Новак П. Я.,Іграшки,+380599425278,175,Bronze,Польща,Apple Pay,0.2,Доставлено,2023-06-20,Центральна Європа,12769,Краків
Назар,Трейд-Ultra ТОВ,8,TechLine Холодильники Max32,client12769@example.com,3958,163498.72,20437.34,Кузьменко,Туреччина,Новак П. Я.,Холодильники,+380599425278,175,Bronze,Польща,Apple Pay,0.2,Доставлено,2023-06-20,Центральна Європа,12769,Краків
Назар,Опт-Apex ТОВ #59,3,VitaOne Зоотовари Pro69,client12769@example.com,3234,117765.15,39255.05,Кузьменко,Південна Корея,Новак П. Я.,Зоотовари,+380599425278,175,Bronze,Польща,Apple Pay,0.2,Доставлено,2023-06-20,Центральна Європа,12769,Краків
Назар,Холдинг-Max ТОВ,8,SolarLine Аудіотехніка X3,client12769@example.com,207,92430.24,11553.78,Кузьменко,Південна Корея,Новак П. Я.,Аудіотехніка,+380599425278,175,Bronze,Польща,Apple Pay,0.2,Доставлено,2023-06-20,Центральна Європа,12769,Краків
Назар,Опт-Volt ТОВ,5,VoltOne Спорттовари S36,client12769@example.com,457,63147.3,12629.46,Кузьменко,Німеччина,Новак П. Я.,Спорттовари,+380599425278,175,Bronze,Польща,Apple Pay,0.2,Доставлено,2023-06-20,Центральна Європа,12769,Краків
Сергій,Омега-Volt ТОВ,3,PrimeCraft Продукти Air14,client8811@example.com,1592,4099.5,1366.5,Бондаренко,Чехія,Россі М. А.,Продукти,+380734702995,176,Bronze,Італія,Картка,0.07,Доставлено,2023-12-31,Південна Європа,8811,Мілан
Сергій,Імпорт-Star ТОВ,7,PrimeMark Книги S27,client8811@example.com,1575,300451.27,42921.61,Бондаренко,Південна Корея,Россі М. А.,Книги,+380734702995,176,Bronze,Італія,Картка,0.07,Доставлено,2023-12-31,Південна Європа,8811,Мілан
Олена,Захід-Max ТОВ,8,VitaPoint Меблі Max82,client2887@example.com,3715,343221.36,42902.67,Шевченко,Польща,Россі М. А.,Меблі,+380869380527,177,Platinum,Іспанія,Готівка,0.2,Доставлено,2024-07-29,Південна Європа,2887,Мадрид
Олена,Альфа-Star ТОВ,7,TechGear Фотоапарати X85,client2887@example.com,1155,290620.54,41517.22,Шевченко,Польща,Россі М. А.,Фотоапарати,+380869380527,177,Platinum,Іспанія,Готівка,0.2,Доставлено,2024-07-29,Південна Європа,2887,Мадрид
Олена,Захід-Tech ТОВ,3,MaxWave Холодильники S42,client2887@example.com,2209,121235.61,40411.87,Шевченко,Туреччина,Россі М. А.,Холодильники,+380869380527,177,Platinum,Іспанія,Готівка,0.2,Доставлено,2024-07-29,Південна Європа,2887,Мадрид
Олександр,Меркурій-Apex ТОВ,2,AeroCraft Спорттовари S39,client1438@example.com,3167,84605.86,42302.93,Лисенко,Польща,Шмідт Г. К.,Спорттовари,+380525186385,178,Gold,Німеччина,Google Pay,0.2,Скасовано,2024-08-01,Західна Європа,1438,Гамбург
Олександр,Трейд-Tech ТОВ,3,ProWorks Ноутбуки X77,client1438@example.com,308,4677.75,1559.25,Лисенко,Італія,Шмідт Г. К.,Ноутбуки,+380525186385,178,Gold,Німеччина,Google Pay,0.2,Скасовано,2024-08-01,Західна Європа,1438,Гамбург
Ірина,Глобал-Neo ТОВ #56,3,SolarBrands Пральні машини Pro51,client1637@example.com,2934,121932.15,40644.05,Левченко,Туреччина,Россі М. А.,Пральні машини,+380623792630,179,Platinum,Італія,Накладений платіж,0.2,Повернено,2024-05-20,Південна Європа,1637,Мілан
Ірина,Континент-Nova ТОВ #54,7,LuxBrands Меблі S96,client1637@example.com,43,271419.4,38774.2,Левченко,Туреччина,Россі М. А.,Меблі,+380623792630,179,Platinum,Італія,Накладений платіж,0.2,Повернено,2024-05-20,Південна Європа,1637,Мілан
Ірина,Омега-Max ТОВ,1,PrimeWorks Інструменти Lite8,client1637@example.com,2729,37854.18,37854.18,Левченко,Чехія,Россі М. А.,Інструменти,+380623792630,179,Platinum,Італія,Накладений платіж,0.2,Повернено,2024-05-20,Південна Європа,1637,Мілан
Ірина,Глобал-Aero ТОВ,3,AeroCore Інструменти Max24,client1637@example.com,2869,9417.0,3139.0,Левченко,Італія,Россі М. А.,Інструменти,+380623792630,179,Platinum,Італія,Накладений платіж,0.2,Повернено,2024-05-20,Південна Європа,1637,Мілан
Ірина,Захід-Max ТОВ,6,NovaWave Продукти X55,client1637@example.com,408,187480.14,31246.69,Левченко,Польща,Россі М. А.,Продукти,+380623792630,179,Platinum,Італія,Накладений платіж,0.07,Повернено,2024-05-20,Південна Європа,1637,Мілан
Оксана,Опт-Apex ТОВ #59,2,AeroWave Пральні машини X64,client3574@example.com,66,76600.66,38300.33,Бондаренко,Південна Корея,Шмідт Г. К.,Пральні машини,+380642982431,180,Bronze,Франція,Google Pay,0.2,Відправлено,2023-06-11,Західна Європа,3574,Париж
Оксана,Альфа-Max ТОВ,5,MaxCore Книги Max55,client3574@example.com,1435,44843.2,8968.64,Бондаренко,Китай,Шмідт Г. К.,Книги,+380642982431,180,Bronze,Франція,Google Pay,0.07,Відправлено,2023-06-11,Західна Європа,3574,Париж
Оксана,Опт-Volt ТОВ,8,PrimeBrands Книги Pro16,client3574@example.com,2398,180366.56,22545.82,Бондаренко,Німеччина,Шмідт Г. К.,Книги,+380642982431,180,Bronze,Франція,Google Pay,0.07,Відправлено,2023-06-11,Західна Європа,3574,Париж
Дмитро,Омега-Max ТОВ #31,5,EcoCraft Холодильники Pro23,client14557@example.com,3810,159087.3,31817.46,Кузьменко,Туреччина,Шмідт Г. К.,Холодильники,+380603817374,181,Silver,Німеччина,Готівка,0.2,Повернено,2023-01-29,Західна Європа,14557,Берлін
Дмитро,Меркурій-Ultra ТОВ,3,GrandWave Смартфони Pro22,client14557@example.com,1534,26931.93,8977.31,Кузьменко,Польща,Шмідт Г. К.,Смартфони,+380603817374,181,Silver,Німеччина,Готівка,0.2,Повернено,2023-01-29,Західна Європа,14557,Берлін
Дмитро,Меркурій-Grand ТОВ #47,4,SolarWorks Одяг Air18,client14557@example.com,228,95396.88,23849.22,Кузьменко,Німеччина,Шмідт Г. К.,Одяг,+380603817374,181,Silver,Німеччина,Готівка,0.2,Повернено,2023-01-29,Західна Європа,14557,Берлін
Дмитро,Альфа-Prime ТОВ,8,SolarSoft Інструменти Max38,client14557@example.com,1548,306673.2,38334.15,Кузьменко,Туреччина,Шмідт Г. К.,Інструменти,+380603817374,181,Silver,Німеччина,Готівка,0.2,Повернено,2023-01-29,Західна Європа,14557,Берлін
Максим,Опт-Prime ТОВ,7,EcoHub Канцтовари Max72,client9921@example.com,2016,210574.0,30082.0,Мороз,Китай,Россі М. А.,Канцтовари,+380925325007,182,Bronze,Італія,Готівка,0.2,Створено,2024-01-20,Південна Європа,9921,Рим
Максим,Європром-Ultra ТОВ,2,SolarBrands Спорттовари Lite60,client9921@example.com,2119,32784.06,16392.03,Мороз,Німеччина,Россі М. А.,Спорттовари,+380925325007,182,Bronze,Італія,Готівка,0.2,Створено,2024-01-20,Південна Європа,9921,Рим
Максим,Партнер-Grand ТОВ,4,AeroPoint Телевізори Air80,client9921@example.com,740,126296.28,31574.07,Мороз,Китай,Россі М. А.,Телевізори,+380925325007,182,Bronze,Італія,Готівка,0.2,Створено,2024-01-20,Південна Європа,9921,Рим
Наталія,Омега-Prime ТОВ,7,SmartCore Іграшки Air23,client2636@example.com,374,174008.59,24858.37,Левченко,Італія,Россі М. А.,Іграшки,+380899959503,183,Gold,Португалія,Картка,0.2,Відправлено,2024-08-14,Південна Європа,2636,Лісабон
Максим,Опт-Apex ТОВ #59,6,SolarTrade Продукти Air56,client8666@example.com,2976,108262.26,18043.71,Левченко,Південна Корея,Ліндберг Е. С.,Продукти,+380826673246,184,Bronze,Фінляндія,Google Pay,0.07,Доставлено,2024-03-08,Північна Європа,8666,Гельсінкі
Максим,Опт-Lux ТОВ,2,TechLine Іграшки X86,client8666@example.com,2480,62210.44,31105.22,Левченко,Туреччина,Ліндберг Е. С.,Іграшки,+380826673246,184,Bronze,Фінляндія,Google Pay,0.2,Доставлено,2024-03-08,Північна Європа,8666,Гельсінкі
Максим,Імпорт-Zen ТОВ,7,LuxGear Іграшки Lite42,client8666@example.com,107,273970.2,39138.6,Левченко,Польща,Ліндберг Е. С.,Іграшки,+380826673246,184,Bronze,Фінляндія,Google Pay,0.2,Доставлено,2024-03-08,Північна Європа,8666,Гельсінкі
Максим,Холдинг-Grand ТОВ,1,ZenHub Книги Lite20,client8666@example.com,2316,13227.22,13227.22,Левченко,Італія,Ліндберг Е. С.,Книги,+380826673246,184,Bronze,Фінляндія,Google Pay,0.07,Доставлено,2024-03-08,Північна Європа,8666,Гельсінкі
Максим,Імпорт-Star ТОВ,5,NeoCore Аудіотехніка Max96,client8666@example.com,1265,47419.4,9483.88,Левченко,Південна Корея,Ліндберг Е. С.,Аудіотехніка,+380826673246,184,Bronze,Фінляндія,Google Pay,0.2,Доставлено,2024-03-08,Північна Європа,8666,Гельсінкі
Наталія,Альфа-Volt ТОВ,8,StarLab Взуття Lite69,client367@example.com,2903,92015.68,11501.96,Мельник,Польща,Россі М. А.,Взуття,+380785087533,185,Silver,Іспанія,Google Pay,0.2,Створено,2023-12-19,Південна Європа,367,Барселона
Наталія,Захід-Neo ТОВ,8,GrandPoint Взуття S48,client367@example.com,656,201450.16,25181.27,Мельник,Німеччина,Россі М. А.,Взуття,+380785087533,185,Silver,Іспанія,Google Pay,0.2,Створено,2023-12-19,Південна Європа,367,Барселона
Катерина,Омега-Max ТОВ,5,StarBrands Взуття S71,client2762@example.com,3467,92664.75,18532.95,Савченко,Чехія,Россі М. А.,Взуття,+380629912808,186,Silver,Італія,Apple Pay,0.2,Доставлено,2024-07-01,Південна Європа,2762,Рим
Катерина,Опт-Prime ТОВ,6,VoltCore Взуття X18,client2762@example.com,3620,202316.16,33719.36,Савченко,Китай,Россі М. А.,Взуття,+380629912808,186,Silver,Італія,Apple Pay,0.2,Доставлено,2024-07-01,Південна Європа,2762,Рим
Олег,Меркурій-Vita ТОВ,5,VoltBrands Інструменти Air5,client14617@example.com,3363,3560.65,712.13,Мельник,Туреччина,Коваленко І. О.,Інструменти,+380608015338,187,Platinum,Україна,Картка,0.2,Оплачено,2024-10-16,Східна Європа,14617,Дніпро
Богдан,Альфа-Neo ТОВ,5,VitaCraft Інструменти X36,client8078@example.com,1157,202571.85,40514.37,Коваленко,Німеччина,Россі М. А.,Інструменти,+380542904751,188,Silver,Іспанія,Картка,0.2,Оплачено,2023-02-16,Південна Європа,8078,Мадрид
Богдан,Європром-Ultra ТОВ,5,AeroLine Посуд Max77,client8078@example.com,2839,53459.0,10691.8,Коваленко,Німеччина,Россі М. А.,Посуд,+380542904751,188,Silver,Іспанія,Картка,0.2,Оплачено,2023-02-16,Південна Європа,8078,Мадрид
Богдан,Трейд-Prime ТОВ,5,GrandGear Пральні машини X60,client8078@example.com,3770,204858.35,40971.67,Коваленко,Туреччина,Россі М. А.,Пральні машини,+380542904751,188,Silver,Іспанія,Картка,0.2,Оплачено,2023-02-16,Південна Європа,8078,Мадрид
Богдан,Європром-Apex ТОВ,4,VitaWorks Канцтовари Air59,client8078@example.com,436,1632.84,408.21,Коваленко,Туреччина,Россі М. А.,Канцтовари,+380542904751,188,Silver,Іспанія,Картка,0.2,Оплачено,2023-02-16,Південна Європа,8078,Мадрид
Богдан,Глобал-Neo ТОВ,4,NovaWorks Посуд Air49,client8078@example.com,1559,4747.12,1186.78,Коваленко,США,Россі М. А.,Посуд,+380542904751,188,Silver,Іспанія,Картка,0.2,Оплачено,2023-02-16,Південна Європа,8078,Мадрид
Катерина,Партнер-Pro ТОВ,8,UltraWave Взуття X61,client13701@example.com,763,205890.0,25736.25,Павленко,Туреччина,Новак П. Я.,Взуття,+380968416607,189,Gold,Угорщина,Google Pay,0.2,Відправлено,2025-04-28,Центральна Європа,13701,Будапешт
Катерина,Трейд-Prime ТОВ,1,GrandCraft Канцтовари Pro75,client13701@example.com,1233,39840.72,39840.72,Павленко,Туреччина,Новак П. Я.,Канцтовари,+380968416607,189,Gold,Угорщина,Google Pay,0.2,Відправлено,2025-04-28,Центральна Європа,13701,Будапешт
Катерина,Омега-Grand ТОВ,5,VoltPoint Взуття Pro13,client13701@example.com,1765,49454.65,9890.93,Павленко,Чехія,Новак П. Я.,Взуття,+380968416607,189,Gold,Угорщина,Google Pay,0.2,Відправлено,2025-04-28,Центральна Європа,13701,Будапешт
Світлана,Партнер-Eco ТОВ,4,SolarHub Канцтовари S42,client11538@example.com,2000,76079.36,19019.84,Мороз,Україна,Россі М. А.,Канцтовари,+380879257238,190,Platinum,Іспанія,Накладений платіж,0.2,Створено,2023-11-17,Південна Європа,11538,Мадрид
Світлана,Опт-Lux ТОВ,8,TechWorks Спорттовари S72,client11538@example.com,3321,87532.16,10941.52,Мороз,Туреччина,Россі М. А.,Спорттовари,+380879257238,190,Platinum,Іспанія,Накладений платіж,0.2,Створено,2023-11-17,Південна Європа,11538,Мадрид
Богдан,Партнер-Grand ТОВ,2,VitaSoft Спорттовари S91,client1134@example.com,3509,22393.28,11196.64,Павленко,Китай,Коваленко І. О.,Спорттовари,+380717221890,191,Gold,Україна,Накладений платіж,0.2,Оплачено,2024-11-04,Східна Європа,1134,Київ
Богдан,Трейд-Neo ТОВ #67,2,ProCraft Аудіотехніка Air76,client1134@example.com,3898,53635.04,26817.52,Павленко,Китай,Коваленко І. О.,Аудіотехніка,+380717221890,191,Gold,Україна,Накладений платіж,0.2,Оплачено,2024-11-04,Східна Європа,1134,Київ
Богдан,Альфа-Star ТОВ,1,NeoMark Взуття S79,client1134@example.com,2359,36213.6,36213.6,Павленко,Польща,Коваленко І. О.,Взуття,+380717221890,191,Gold,Україна,Накладений платіж,0.2,Оплачено,2024-11-04,Східна Європа,1134,Київ
Богдан,Європром-Star ТОВ,5,NeoCraft Книги Max76,client1134@example.com,2965,222145.5,44429.1,Павленко,Італія,Коваленко І. О.,Книги,+380717221890,191,Gold,Україна,Накладений платіж,0.07,Оплачено,2024-11-04,Східна Європа,1134,Київ
Катерина,Європром-Solar ТОВ,2,VitaPlus Меблі Max83,client7696@example.com,3542,42076.7,21038.35,Поліщук,Туреччина,Новак П. Я.,Меблі,+380674521956,192,Gold,Чехія,Google Pay,0.2,Відправлено,2024-10-17,Центральна Європа,7696,Прага
Катерина,Опт-Prime ТОВ,3,ProCraft Продукти X31,client7696@example.com,3670,51184.26,17061.42,Поліщук,Китай,Новак П. Я.,Продукти,+380674521956,192,Gold,Чехія,Google Pay,0.07,Відправлено,2024-10-17,Центральна Європа,7696,Прага
Катерина,Імпорт-Neo ТОВ,5,NeoLab Аудіотехніка X41,client7696@example.com,972,129374.55,25874.91,Поліщук,Туреччина,Новак П. Я.,Аудіотехніка,+380674521956,192,Gold,Чехія,Google Pay,0.2,Відправлено,2024-10-17,Центральна Європа,7696,Прага
Юлія,Трейд-Neo ТОВ #67,8,NovaCraft Планшети Pro17,client11403@example.com,418,139507.04,17438.38,Павленко,Китай,Новак П. Я.,Планшети,+380951115757,193,Silver,Польща,Apple Pay,0.2,Скасовано,2024-03-01,Центральна Європа,11403,Краків
Олег,Омега-Neo ТОВ,3,MaxLine Зоотовари Lite68,client8244@example.com,2570,91124.19,30374.73,Поліщук,Чехія,Новак П. Я.,Зоотовари,+380737634815,194,Silver,Угорщина,Готівка,0.2,Створено,2024-07-28,Центральна Європа,8244,Будапешт
Олег,Трейд-Zen ТОВ,2,AeroSystems Фотоапарати Air34,client8244@example.com,1082,13517.68,6758.84,Поліщук,Китай,Новак П. Я.,Фотоапарати,+380737634815,194,Silver,Угорщина,Готівка,0.2,Створено,2024-07-28,Центральна Європа,8244,Будапешт
Олег,Глобал-Eco ТОВ,2,PrimeCraft Меблі Lite79,client8244@example.com,891,82631.98,41315.99,Поліщук,Польща,Новак П. Я.,Меблі,+380737634815,194,Silver,Угорщина,Готівка,0.2,Створено,2024-07-28,Центральна Європа,8244,Будапешт
Іван,Партнер-Pro ТОВ #51,1,VoltLine Фотоапарати X56,client13478@example.com,1423,22167.47,22167.47,Шевченко,Німеччина,Ліндберг Е. С.,Фотоапарати,+380719059410,195,Gold,Швеція,Накладений платіж,0.2,Доставлено,2023-05-16,Північна Європа,13478,Стокгольм
Наталія,Імпорт-Zen ТОВ,6,SolarLab Косметика Max44,client14657@example.com,2006,206153.76,34358.96,Шевченко,Польща,Россі М. А.,Косметика,+380525577461,196,Bronze,Іспанія,Накладений платіж,0.2,Повернено,2024-04-11,Південна Європа,14657,Барселона
Наталія,Глобал-Neo ТОВ #56,8,NovaSystems Взуття Lite27,client14657@example.com,3520,67580.16,8447.52,Шевченко,Туреччина,Россі М. А.,Взуття,+380525577461,196,Bronze,Іспанія,Накладений платіж,0.2,Повернено,2024-04-11,Південна Європа,14657,Барселона
Наталія,Трейд-Neo ТОВ,7,NeoCraft Інструменти S60,client14657@example.com,3131,232301.51,33185.93,Шевченко,Туреччина,Россі М. А.,Інструменти,+380525577461,196,Bronze,Іспанія,Накладений платіж,0.2,Повернено,2024-04-11,Південна Європа,14657,Барселона
Наталія,Опт-Volt ТОВ,2,PrimeCraft Інструменти Max31,client14657@example.com,3934,53171.6,26585.8,Шевченко,Німеччина,Россі М. А.,Інструменти,+380525577461,196,Bronze,Іспанія,Накладений платіж,0.2,Повернено,2024-04-11,Південна Європа,14657,Барселона
Михайло,Опт-Volt ТОВ,6,VitaWorks Посуд X36,client13644@example.com,922,38391.54,6398.59,Бойко,Німеччина,Шмідт Г. К.,Посуд,+380839868317,197,Bronze,Австрія,Картка,0.2,Оплачено,2024-12-06,Західна Європа,13644,Відень
Оксана,Глобал-Prime ТОВ,3,AeroLab Зоотовари X7,client8331@example.com,3585,67062.66,22354.22,Марченко,Німеччина,Новак П. Я.,Зоотовари,+380685625504,198,Bronze,Чехія,Готівка,0.2,Відправлено,2023-08-09,Центральна Європа,8331,Прага
Оксана,Партнер-Grand ТОВ,7,LuxWorks Меблі S49,client8331@example.com,2343,104232.38,14890.34,Марченко,Китай,Новак П. Я.,Меблі,+380685625504,198,Bronze,Чехія,Готівка,0.2,Відправлено,2023-08-09,Центральна Європа,8331,Прага
Ірина,Імпорт-Star ТОВ,6,UltraOne Планшети Pro15,client12817@example.com,2431,155262.78,25877.13,Бойко,Південна Корея,Россі М. А.,Планшети,+380573916849,199,Platinum,Португалія,Apple Pay,0.2,Повернено,2024-11-27,Південна Європа,12817,Лісабон
Олена,Партнер-Grand ТОВ #61,8,ApexPlus Спорттовари Max56,client14103@example.com,1535,127947.36,15993.42,Руденко,Польща,Новак П. Я.,Спорттовари,+380628178828,200,Silver,Чехія,Накладений платіж,0.2,Оплачено,2024-10-03,Центральна Європа,14103,Брно
Олена,Імпорт-Zen ТОВ,3,VitaCore Посуд S38,client14103@example.com,3836,27463.59,9154.53,Руденко,Польща,Новак П. Я.,Посуд,+380628178828,200,Silver,Чехія,Накладений платіж,0.2,Оплачено,2024-10-03,Центральна Європа,14103,Брно
Олена,Альфа-Volt ТОВ,2,EcoWorks Планшети X56,client14103@example.com,2152,71264.18,35632.09,Руденко,Польща,Новак П. Я.,Планшети,+380628178828,200,Silver,Чехія,Накладений платіж,0.2,Оплачено,2024-10-03,Центральна Європа,14103,Брно
Наталія,Континент-Nova ТОВ #54,3,AeroMark Одяг Air73,client3156@example.com,3884,132569.31,44189.77,Гончар,Туреччина,Коваленко І. О.,Одяг,+380892294766,201,Platinum,Україна,Готівка,0.2,Оплачено,2024-03-17,Східна Європа,3156,Київ
Наталія,Альфа-Volt ТОВ,8,SolarLine Холодильники S16,client3156@example.com,1737,150937.76,18867.22,Гончар,Польща,Коваленко І. О.,Холодильники,+380892294766,201,Platinum,Україна,Готівка,0.2,Оплачено,2024-03-17,Східна Європа,3156,Київ
Наталія,Опт-Lux ТОВ,1,SolarPoint Інструменти Max8,client3156@example.com,1912,13218.69,13218.69,Гончар,Туреччина,Коваленко І. О.,Інструменти,+380892294766,201,Platinum,Україна,Готівка,0.2,Оплачено,2024-03-17,Східна Європа,3156,Київ
Наталія,Трейд-Zen ТОВ,6,NovaPoint Аудіотехніка S5,client3156@example.com,2362,36300.42,6050.07,Гончар,Китай,Коваленко І. О.,Аудіотехніка,+380892294766,201,Platinum,Україна,Готівка,0.2,Оплачено,2024-03-17,Східна Європа,3156,Київ
Ірина,Партнер-Pro ТОВ,5,StarOne Фотоапарати Air92,client4211@example.com,1800,83689.2,16737.84,Петренко,Туреччина,Новак П. Я.,Фотоапарати,+380624058567,202,Gold,Польща,Готівка,0.2,Оплачено,2023-03-16,Центральна Європа,4211,Краків
Артем,Партнер-Smart ТОВ,7,SmartGear Аудіотехніка Pro71,client12229@example.com,990,154712.74,22101.82,Гончар,Південна Корея,Ліндберг Е. С.,Аудіотехніка,+380621328411,203,Bronze,Фінляндія,Готівка,0.2,Оплачено,2024-03-15,Північна Європа,12229,Гельсінкі
Артем,Імпорт-Tech ТОВ #69,1,TechWorks Ноутбуки Air50,client12229@example.com,2802,43306.11,43306.11,Гончар,Італія,Ліндберг Е. С.,Ноутбуки,+380621328411,203,Bronze,Фінляндія,Готівка,0.2,Оплачено,2024-03-15,Північна Європа,12229,Гельсінкі
Артем,Глобал-Neo ТОВ #56,6,VoltLine Планшети S42,client12229@example.com,1672,29336.16,4889.36,Гончар,Туреччина,Ліндберг Е. С.,Планшети,+380621328411,203,Bronze,Фінляндія,Готівка,0.2,Оплачено,2024-03-15,Північна Європа,12229,Гельсінкі
Артем,Глобал-Neo ТОВ,1,EcoPlus Посуд X74,client12229@example.com,2592,6286.55,6286.55,Гончар,США,Ліндберг Е. С.,Посуд,+380621328411,203,Bronze,Фінляндія,Готівка,0.2,Оплачено,2024-03-15,Північна Європа,12229,Гельсінкі
Артем,Трейд-Ultra ТОВ,8,StarOne Канцтовари Pro26,client12229@example.com,840,69639.44,8704.93,Гончар,Туреччина,Ліндберг Е. С.,Канцтовари,+380621328411,203,Bronze,Фінляндія,Готівка,0.2,Оплачено,2024-03-15,Північна Європа,12229,Гельсінкі
Юрій,Омега-Max ТОВ #31,1,MaxGear Зоотовари Pro38,client3595@example.com,579,20405.41,20405.41,Олійник,Туреччина,Коваленко І. О.,Зоотовари,+380732263044,204,Bronze,Україна,Накладений платіж,0.2,Відправлено,2023-03-10,Східна Європа,3595,Харків
Сергій,Європром-Ultra ТОВ,3,ZenMark Смартфони S53,client4778@example.com,2437,15039.66,5013.22,Кузьменко,Німеччина,Ліндберг Е. С.,Смартфони,+380748739424,205,Bronze,Швеція,Apple Pay,0.2,Відправлено,2024-03-25,Північна Європа,4778,Стокгольм
Сергій,Опт-Smart ТОВ,5,NovaCraft Ноутбуки X95,client4778@example.com,1351,73411.8,14682.36,Кузьменко,Україна,Ліндберг Е. С.,Ноутбуки,+380748739424,205,Bronze,Швеція,Apple Pay,0.2,Відправлено,2024-03-25,Північна Європа,4778,Стокгольм
Олена,Імпорт-Tech ТОВ #69,2,ProCore Книги S54,client13891@example.com,2967,73510.36,36755.18,Бондаренко,Італія,Новак П. Я.,Книги,+380775476683,206,Bronze,Угорщина,Apple Pay,0.07,Скасовано,2024-02-18,Центральна Європа,13891,Будапешт
